time,latitude,longitude,depth,mag,type,gap,net,id,place
2022-02-14T08:23:11.400Z,36.94466667,-97.67583333,5.31,1.37,ml,84,ok,ok2022ddat,"2 km NW of Renfrow, Oklahoma"
2022-02-14T08:12:40.700Z,38.7961655,-122.7555008,1.78,1.12,md,90,nc,nc73692586,"2km N of The Geysers, CA"
2022-02-14T07:56:23.195Z,56.2523,-156.5193,54.78,3,ml,172,us,us7000gkq7,"116 km E of Chignik, Alaska"
2022-02-14T07:56:17.259Z,61.4117,-149.7816,33.1,1.6,ml,,ak,ak02222joovx,"5 km SSW of Knik, Alaska"
2022-02-14T07:55:43.790Z,18.01633333,-66.99,14.79,2.21,md,120,pr,pr71334713,"5 km WSW of Liborio Negron Torres, Puerto Rico"
2022-02-14T07:39:44.890Z,19.15950012,-155.4908295,32.56000137,1.83000004,md,120,hv,hv72916832,"4 km SSW of Pāhala, Hawaii"
2022-02-14T07:24:39.732Z,60.9955,-148.049,18,1.5,ml,,ak,ak02222jhvpe,"42 km NE of Whittier, Alaska"
2022-02-14T07:23:35.733Z,-36.5631,178.2285,131.73,4.2,mb,168,us,us7000gkq0,"180 km NNE of Opotiki, New Zealand"
2022-02-14T07:16:24.840Z,37.516,-118.7745,5.83,1.92,md,111,nc,nc73692571,"10km WSW of Toms Place, CA"
2022-02-14T07:03:31.340Z,35.6271667,-117.5756667,7.06,1.58,ml,114,ci,ci40185248,"9km E of Ridgecrest, CA"
2022-02-14T06:49:23.294Z,60.4017,-151.0939,50.8,3.3,ml,,ak,ak02222j1rpt,"9 km SSW of Soldotna, Alaska"
2022-02-14T06:48:36.268Z,54.69,-156.7996,27.1,3.6,ml,,ak,ak02222j1lpj,"201 km SE of Perryville, Alaska"
2022-02-14T06:41:22.271Z,54.4787,-156.7547,10,3.4,ml,228,us,us7000gkpq,"220 km SE of Perryville, Alaska"
2022-02-14T06:38:12.318Z,60.4112,-145.2182,24.9,1.4,ml,,ak,ak02222ize0g,"33 km ESE of Cordova, Alaska"
2022-02-14T06:36:58.730Z,38.8375015,-122.8359985,1.39,1.08,md,71,nc,nc73692551,"10km NW of The Geysers, CA"
2022-02-14T06:33:11.397Z,54.7031,-156.793,10,3.2,ml,229,us,us7000gkpp,"200 km SE of Perryville, Alaska"
2022-02-14T06:29:21.062Z,38.1683,-117.7728,4,1.9,ml,118.14,nn,nn00833816,"38 km SE of Mina, Nevada"
2022-02-14T06:10:05.170Z,17.97216667,-66.9525,3.82,1.86,md,180,pr,pr71334688,"4 km WSW of Fuig, Puerto Rico"
